item_key,field,price_value,currency,source_zip,source_path,json_path
catalog.enclosures.standard.items[42],price,142000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[42].price
catalog.enclosures.standard.items[43],price,153000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[43].price
catalog.enclosures.standard.items[44],price,175000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[44].price
catalog.enclosures.standard.items[45],price,183000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[45].price
catalog.enclosures.standard.items[46],price,200000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[46].price
catalog.enclosures.standard.items[47],price,215000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[47].price
catalog.enclosures.standard.items[48],price,225000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[48].price
catalog.enclosures.standard.items[49],price,243000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[49].price
catalog.enclosures.standard.items[50],price,290000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[50].price
catalog.enclosures.standard.items[51],price,142000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[51].price
catalog.enclosures.standard.items[52],price,149000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[52].price
catalog.enclosures.standard.items[53],price,155000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[53].price
catalog.enclosures.standard.items[54],price,159000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[54].price
catalog.enclosures.standard.items[55],price,210000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[55].price
catalog.enclosures.standard.items[56],price,255000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[56].price
catalog.enclosures.standard.items[57],price,270000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[57].price
catalog.enclosures.standard.items[58],price,315000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[58].price
catalog.enclosures.standard.items[59],price,315000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[59].price
catalog.enclosures.standard.items[60],price,345000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[60].price
catalog.enclosures.standard.items[61],price,435000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[61].price
catalog.enclosures.standard.items[62],price,490000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[62].price
catalog.enclosures.standard.items[63],price,560000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[63].price
catalog.enclosures.standard.items[64],price,610000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[64].price
catalog.enclosures.standard.items[65],price,21000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[65].price
catalog.enclosures.standard.items[66],price,25000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[66].price
catalog.enclosures.standard.items[67],price,30000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[67].price
catalog.enclosures.standard.items[68],price,35000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[68].price
catalog.enclosures.standard.items[69],price,41000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[69].price
catalog.enclosures.standard.items[70],price,48000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[70].price
catalog.enclosures.standard.items[71],price,53000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[71].price
catalog.enclosures.standard.items[72],price,45000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[72].price
catalog.enclosures.standard.items[73],price,49000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[73].price
catalog.enclosures.standard.items[74],price,57000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[74].price
catalog.enclosures.standard.items[75],price,62000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[75].price
catalog.enclosures.standard.items[76],price,70000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[76].price
catalog.enclosures.standard.items[77],price,77000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[77].price
catalog.enclosures.standard.items[78],price,95000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[78].price
catalog.enclosures.standard.items[79],price,73000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[79].price
catalog.enclosures.standard.items[80],price,81000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[80].price
catalog.enclosures.standard.items[81],price,90000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[81].price
catalog.enclosures.standard.items[82],price,109000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[82].price
catalog.enclosures.standard.items[83],price,95000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[83].price
catalog.enclosures.standard.items[84],price,105000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[84].price
catalog.enclosures.standard.items[85],price,125000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[85].price
catalog.enclosures.standard.items[86],price,145000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[86].price
catalog.enclosures.standard.items[87],price,23000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[87].price
catalog.enclosures.standard.items[88],price,25000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[88].price
catalog.enclosures.standard.items[89],price,29000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[89].price
catalog.enclosures.standard.items[90],price,33000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[90].price
catalog.enclosures.standard.items[91],price,37000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[91].price
catalog.enclosures.standard.items[92],price,42000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[92].price
catalog.enclosures.standard.items[93],price,48000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[93].price
catalog.enclosures.standard.items[94],price,41000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[94].price
catalog.enclosures.standard.items[95],price,42000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[95].price
catalog.enclosures.standard.items[96],price,48000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[96].price
catalog.enclosures.standard.items[97],price,52000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[97].price
catalog.enclosures.standard.items[98],price,58000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[98].price
catalog.enclosures.standard.items[99],price,64000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[99].price
catalog.enclosures.standard.items[100],price,72000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[100].price
catalog.enclosures.standard.items[101],price,60000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[101].price
catalog.enclosures.standard.items[102],price,65000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[102].price
catalog.enclosures.standard.items[103],price,71000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[103].price
catalog.enclosures.standard.items[104],price,83000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[104].price
catalog.enclosures.standard.items[105],price,71000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[105].price
catalog.enclosures.standard.items[106],price,79000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[106].price
catalog.enclosures.standard.items[107],price,95000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[107].price
catalog.enclosures.standard.items[108],price,111000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[108].price
catalog.enclosures.standard.items[109],price,43000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[109].price
catalog.enclosures.standard.items[110],price,65000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[110].price
catalog.enclosures.standard.items[111],price,80000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[111].price
catalog.enclosures.standard.items[112],price,90000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[112].price
catalog.enclosures.standard.items[113],price,92000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[113].price
catalog.enclosures.standard.items[114],price,100000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[114].price
catalog.enclosures.standard.items[115],price,115000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[115].price
catalog.enclosures.standard.items[116],price,130000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[116].price
catalog.enclosures.standard.items[117],price,135000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[117].price
catalog.enclosures.standard.items[118],price,145000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[118].price
catalog.enclosures.standard.items[119],price,166000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[119].price
catalog.enclosures.standard.items[120],price,200000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[120].price
catalog.enclosures.standard.items[121],price,220000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[121].price
catalog.enclosures.standard.items[122],price,230000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[122].price
catalog.enclosures.standard.items[123],price,92000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[123].price
catalog.enclosures.standard.items[124],price,125000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[124].price
catalog.enclosures.standard.items[125],price,50000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[125].price
catalog.enclosures.standard.items[126],price,73000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[126].price
catalog.enclosures.standard.items[127],price,94000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[127].price
catalog.enclosures.standard.items[128],price,127000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[128].price
catalog.enclosures.standard.items[129],price,141000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[129].price
catalog.enclosures.standard.items[130],price,145000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[130].price
catalog.enclosures.standard.items[131],price,173000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[131].price
catalog.enclosures.standard.items[132],price,193000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[132].price
catalog.enclosures.standard.items[133],price,218000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[133].price
catalog.enclosures.standard.items[134],price,248000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[134].price
catalog.enclosures.standard.items[135],price,230000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[135].price
catalog.enclosures.standard.items[136],price,256000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[136].price
catalog.enclosures.standard.items[137],price,266000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[137].price
catalog.enclosures.standard.items[138],price,320000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[138].price
catalog.enclosures.standard.items[139],price,54000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[139].price
catalog.enclosures.standard.items[140],price,60000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[140].price
catalog.enclosures.standard.items[141],price,76000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[141].price
catalog.enclosures.standard.items[142],price,84000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[142].price
catalog.enclosures.standard.items[143],price,107000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[143].price
catalog.enclosures.standard.items[144],price,110000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[144].price
catalog.enclosures.standard.items[145],price,125000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[145].price
catalog.enclosures.standard.items[146],price,128000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[146].price
catalog.enclosures.standard.items[147],price,147000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[147].price
catalog.enclosures.standard.items[148],price,149000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[148].price
catalog.enclosures.standard.items[149],price,168000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[149].price
catalog.enclosures.standard.items[150],price,170000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[150].price
catalog.enclosures.standard.items[151],price,195000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[151].price
catalog.enclosures.standard.items[152],price,197000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[152].price
catalog.enclosures.standard.items[153],price,210000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[153].price
catalog.enclosures.standard.items[154],price,220000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[154].price
catalog.enclosures.standard.items[155],price,248000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[155].price
catalog.enclosures.standard.items[156],price,262000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[156].price
catalog.enclosures.standard.items[157],price,200000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[157].price
catalog.enclosures.standard.items[158],price,205000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[158].price
catalog.enclosures.standard.items[159],price,215000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[159].price
catalog.enclosures.standard.items[160],price,220000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[160].price
catalog.enclosures.standard.items[161],price,253000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[161].price
catalog.enclosures.standard.items[162],price,255000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[162].price
catalog.enclosures.standard.items[163],price,275000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[163].price
catalog.enclosures.standard.items[164],price,296000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/ai_estimation_core__3.json,catalog.enclosures.standard.items[164].price
[0],price,3300,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[0].price
[1],price,3300,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[1].price
[2],price,6700,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[2].price
[3],price,10500,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[3].price
[4],price,12000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[4].price
[5],price,15600,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[5].price
[6],price,18000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[6].price
[7],price,12500,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[7].price
[8],price,17500,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[8].price
[9],price,20000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[9].price
[10],price,36000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[10].price
[11],price,42000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[11].price
[13],price,118000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[13].price
[14],price,140000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[14].price
[15],price,290000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[15].price
[16],price,330000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[16].price
[17],price,340000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[17].price
[18],price,400000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[18].price
[21],price,3800,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[21].price
[22],price,3800,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[22].price
[23],price,9400,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[23].price
[24],price,17500,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[24].price
[25],price,30000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[25].price
[26],price,32000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[26].price
[27],price,33400,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[27].price
[28],price,32000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[28].price
[29],price,34000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[29].price
[30],price,36800,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[30].price
[31],price,64400,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[31].price
[32],price,73600,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[32].price
[33],price,125000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[33].price
[34],price,148000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[34].price
[35],price,5000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[35].price
[36],price,19800,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[36].price
[37],price,24800,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[37].price
[38],price,23100,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[38].price
[39],price,25080,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[39].price
[40],price,31900,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[40].price
[41],price,34100,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[41].price
[42],price,37290,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[42].price
[43],price,42240,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[43].price
[44],price,24640,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[44].price
[45],price,32560,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[45].price
[46],price,39600,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[46].price
[47],price,26950,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[47].price
[48],price,35420,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[48].price
[49],price,39600,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[49].price
[50],price,27720,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[50].price
[52],price,39930,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[52].price
[55],price,87300,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[55].price
[56],price,111000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[56].price
[57],price,128700,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[57].price
[59],price,151800,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[59].price
[60],price,154000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[60].price
[61],price,174900,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[61].price
[62],price,195800,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[62].price
